id,nombre,ini,fin,alumno_id,vip,obs,forma_id,canceled,school_id,person_name,created_at,updated_at
1664255,Amual,2012-05-01,2013-04-30,1676833,false,"",50004,2012-09-11,1,,2012-05-02 17:03:42 UTC,2012-09-11 21:56:44 UTC
1664362,Anual,2012-06-01,2013-05-30,1812330,false,"",50016,,1,,2012-05-05 00:58:43 UTC,2012-05-05 00:58:43 UTC
1664395,anual,2012-05-01,2013-04-30,50130,false,"",50007,,1,,2012-05-08 17:23:12 UTC,2012-05-08 17:23:12 UTC
1664492,Anual,2012-05-10,2013-04-30,1812623,false,"",50010,2013-03-13,1,,2012-05-10 15:28:43 UTC,2013-03-13 14:39:47 UTC
1664497,monitoria,2012-01-01,2012-12-31,50464,false,"",1,,1,,2012-05-10 17:15:17 UTC,2012-05-10 17:15:17 UTC
1664638,anual,2012-06-01,2013-05-31,1679914,false,"",50007,,1,,2012-05-16 19:37:51 UTC,2012-05-16 19:37:51 UTC
1664672,anual,2012-06-01,2013-05-30,1818521,false,"",50007,,1,,2012-05-19 00:32:19 UTC,2012-06-16 16:33:41 UTC
1664690,anual,2012-05-01,2013-04-30,1671031,false,"",50010,,1,,2012-05-22 15:36:29 UTC,2012-06-11 12:43:03 UTC
1664758,anual,2012-07-01,2013-06-30,50944,false,"<p>solo sabados, plan estudiante</p>",50007,2013-01-18,1,,2012-05-26 18:05:27 UTC,2013-01-18 22:02:43 UTC
1664768,anual,2012-06-01,2013-05-30,50737,false,"",50007,,1,,2012-05-29 03:10:52 UTC,2012-05-29 03:10:52 UTC
1664788,ANU,2012-06-01,2013-05-31,51226,false,"",50010,,1,,2012-05-30 00:02:32 UTC,2012-05-30 00:02:32 UTC
1664823,ANU est,2012-07-01,2013-06-30,1815947,false,"",50007,,1,,2012-06-01 23:04:57 UTC,2012-06-01 23:04:57 UTC
1664827,anual,2012-06-01,2013-05-30,50202,false,"",50007,,1,,2012-06-01 23:32:18 UTC,2012-06-01 23:32:18 UTC
1664834,semestral 20%,2012-06-01,2012-11-30,52074,false,"",1,,1,,2012-06-04 18:55:42 UTC,2012-06-04 18:55:42 UTC
1664900,Anual,2012-06-01,2013-05-31,50114,false,"",50013,,1,,2012-06-07 16:55:51 UTC,2012-06-07 16:55:51 UTC
1664904,anual,2012-07-01,2013-06-30,1729032,false,"",50010,,1,,2012-06-08 13:47:59 UTC,2012-06-08 13:47:59 UTC
1664906,anual,2012-07-01,2013-06-30,50869,false,"",1,,1,,2012-06-08 15:49:06 UTC,2012-06-08 15:49:06 UTC
1664907,Anual,2012-06-08,2013-05-30,50070,false,"",50007,,1,,2012-06-08 22:51:25 UTC,2012-07-16 19:16:00 UTC
1664930,Anu,2012-07-01,2013-06-30,1734910,false,"",50010,,1,,2012-06-11 21:16:33 UTC,2012-06-11 21:16:33 UTC
1664967,Anual,2012-07-01,2013-06-30,1805558,false,"",50007,2012-09-11,1,,2012-06-13 17:38:43 UTC,2012-09-11 22:03:27 UTC
1664980,ANU,2012-06-01,2013-05-31,51227,false,"",50010,,1,,2012-06-15 00:00:31 UTC,2012-06-15 00:00:31 UTC
1664997,Anual,2012-07-10,2013-06-30,50057,false,"",50007,,1,,2012-06-15 22:08:54 UTC,2012-06-15 22:08:54 UTC
1664999,monitoria,2012-06-01,2013-05-30,50126,false,"",50007,,1,,2012-06-16 16:18:33 UTC,2012-06-16 16:18:33 UTC
1665017,ANU,2012-06-18,2013-06-30,1838975,false,"",50007,2012-11-09,1,,2012-06-19 00:01:50 UTC,2012-11-09 16:57:56 UTC
1665028,anual,2012-08-10,2013-07-30,50065,false,"",50007,2013-03-13,1,,2012-06-19 23:14:35 UTC,2013-03-13 13:55:50 UTC
1665067,ANU,2012-07-01,2013-06-30,1840380,false,"",50007,,1,,2012-06-25 22:28:44 UTC,2012-06-25 22:28:44 UTC
1665141,ANU,2012-07-01,2013-06-30,1839220,false,"",50007,2012-08-04,1,,2012-06-30 16:26:37 UTC,2012-08-04 15:50:37 UTC
1665142,anual especial,2012-08-01,2013-07-30,50826,false,<p>descuento estudiantes 20%</p>,50013,,1,,2012-06-30 17:40:08 UTC,2012-06-30 17:40:08 UTC
1665171,ANU 1xsem,2012-07-01,2013-06-30,1767373,false,"",50010,,1,,2012-07-03 01:33:51 UTC,2012-07-03 01:33:51 UTC
1665175,Anual,2012-07-03,2013-06-30,1731670,false,"",50010,,1,,2012-07-03 17:42:05 UTC,2012-07-03 17:42:05 UTC
1665184,anual especial,2012-08-01,2013-07-31,50618,false,"",50007,2013-02-19,1,,2012-07-03 22:46:19 UTC,2013-02-19 22:40:57 UTC
1665202,Anual,2012-08-01,2013-07-31,50668,false,"",50007,,1,,2012-07-05 15:41:36 UTC,2012-07-05 15:41:36 UTC
1665203,anual,2012-07-01,2013-06-30,1678963,false,"",50007,,1,,2012-07-05 15:48:42 UTC,2012-07-05 15:48:42 UTC
1665221,anual,2012-07-05,2013-06-30,1728667,false,"",50010,2013-01-21,1,,2012-07-05 23:40:00 UTC,2013-01-21 16:40:42 UTC
1665222,Anual,2012-07-01,2013-06-30,52191,false,"",50007,,1,,2012-07-06 00:15:40 UTC,2012-07-06 00:15:40 UTC
1665225,anual,2012-08-01,2013-07-30,50096,false,"",50007,,1,,2012-07-06 16:05:01 UTC,2012-07-06 16:05:01 UTC
1665275,Anual,2012-08-09,2013-07-30,1732971,false,"",50007,,1,,2012-07-11 17:53:38 UTC,2012-07-11 17:53:38 UTC
1665279,anual vip,2012-08-01,2013-07-30,551569,false,"",50007,,1,,2012-07-11 19:02:03 UTC,2012-07-11 19:02:03 UTC
1665280,anual,2012-08-08,2013-07-30,50073,false,<p>cambio de tarjeta mirar contrato</p>,50007,,1,,2012-07-11 21:22:17 UTC,2012-07-11 21:22:17 UTC
1665443,Anual estudiante 20% antiguedad,2012-08-01,2013-07-31,1729293,false,"",50007,2012-12-17,1,,2012-07-23 22:41:53 UTC,2012-12-17 18:00:32 UTC
1665444,ANU,2012-09-01,2013-08-31,1842048,false,"",1,,1,,2012-07-23 23:28:35 UTC,2012-09-03 23:09:28 UTC
1665451,Trimestral,2012-08-01,2012-10-31,1840723,false,"",50010,,1,,2012-07-24 12:36:40 UTC,2012-07-24 12:36:40 UTC
1665501,Membresia anual estudiantes,2012-08-15,2013-08-14,1772281,false,"",50007,,1,,2012-07-27 19:20:50 UTC,2012-07-27 19:20:50 UTC
1665531,Mmebresia anual,2012-08-01,2013-07-31,1665094,false,"",50007,,1,,2012-07-31 22:23:43 UTC,2012-07-31 22:23:43 UTC
1665576,Anual full,2012-09-01,2013-08-31,1844423,false,"",50007,,1,,2012-08-03 00:11:43 UTC,2012-08-03 00:11:43 UTC
1665651,anual,2012-08-01,2013-09-30,1844692,false,"",50007,,1,,2012-08-08 23:02:01 UTC,2012-08-08 23:02:01 UTC
1665679,Anual,2012-09-01,2013-08-31,1695165,false,"",50013,,1,,2012-08-10 14:27:09 UTC,2012-08-10 14:27:09 UTC
1665703,Anual,2012-09-06,2012-12-10,51129,false,<p>continua el vip de barrio norte</p>,50010,,1,,2012-08-14 00:08:35 UTC,2012-08-14 00:10:00 UTC
1665750,anual,2012-09-07,2013-08-30,1778350,false,"",50007,,1,,2012-08-15 15:47:16 UTC,2012-08-15 15:47:16 UTC
1665752,anual,2012-08-01,2013-07-31,50051,false,"",50010,,1,,2012-08-15 16:40:05 UTC,2012-09-13 15:34:52 UTC
1665802,Anual,2012-09-01,2013-08-30,1796675,false,"",50010,2012-12-17,1,,2012-08-22 14:29:47 UTC,2012-12-17 18:02:14 UTC
1665803,Anual,2012-09-10,2013-08-30,50020,false,"",1,,1,,2012-08-22 16:52:40 UTC,2012-08-22 16:52:40 UTC
1665851,Full ,2012-09-01,2013-08-31,1695659,false,"",50010,,1,,2012-08-24 20:01:04 UTC,2012-08-24 20:01:04 UTC
1665875,membresia reducida,2012-10-01,2013-09-30,1846355,false,"",50010,2013-01-18,1,,2012-08-27 23:24:01 UTC,2013-01-18 22:09:49 UTC
1665888,Anual,2012-09-01,2013-08-30,1694814,false,"",50010,,1,,2012-08-28 22:02:42 UTC,2012-08-28 22:02:42 UTC
1665935,Anual,2012-10-01,2013-09-30,1847190,false,"",50010,2012-11-09,1,,2012-08-30 21:54:46 UTC,2012-11-09 16:59:32 UTC
1665957,Anual,2012-09-01,2013-08-31,1777174,false,"",50007,2013-02-19,1,,2012-09-03 15:47:45 UTC,2013-02-19 22:43:40 UTC
1666016,anual,2012-10-01,2013-09-30,1736619,false,"",50007,,1,,2012-09-07 14:12:24 UTC,2012-09-07 14:12:24 UTC
1666017,anual,2012-10-01,2013-09-30,1736383,false,"",50007,,1,,2012-09-07 14:12:57 UTC,2012-09-07 14:12:57 UTC
1666056,membresia anual,2012-09-10,2013-08-30,50046,false,"",50004,,1,,2012-09-10 19:56:30 UTC,2012-09-10 19:56:30 UTC
1666171,Anual,2012-10-01,2013-09-30,1735317,false,"",50010,,1,,2012-09-17 23:07:29 UTC,2012-09-17 23:07:29 UTC
1666301,Anual,2012-10-01,2013-09-30,50343,false,<p>cambia de tarjeta</p>,50007,,1,,2012-09-21 00:02:07 UTC,2012-09-21 00:02:07 UTC
1666336,Anual,2012-10-01,2013-09-30,1855484,false,"",50007,,1,,2012-09-26 13:07:47 UTC,2012-09-26 13:07:47 UTC
1666356,anual,2012-10-01,2013-09-30,1855350,false,"",1,2013-02-22,1,,2012-09-27 23:09:55 UTC,2013-02-22 21:55:10 UTC
1666357,anual,2012-10-10,2013-08-30,1804905,false,"",1,2013-02-19,1,,2012-09-27 23:17:05 UTC,2013-02-19 22:46:46 UTC
1666400,membresia anual full,2013-01-01,2013-09-30,51129,true,"",50010,2013-03-13,1,,2012-10-01 23:40:58 UTC,2013-03-13 14:02:15 UTC
1666404,anual,2012-10-02,2013-09-30,1672198,false,"",50010,,1,,2012-10-02 15:17:23 UTC,2012-10-02 15:17:23 UTC
1666442,anual,2012-08-08,2013-07-30,52083,false,"",50007,,1,,2012-10-04 00:41:43 UTC,2012-10-04 00:41:43 UTC
1666443,Anual,2012-11-10,2013-10-30,1841184,false,"",50010,,1,,2012-10-04 02:11:32 UTC,2012-10-04 02:11:32 UTC
1666444,Anual,2012-11-10,2013-10-30,1841138,false,"",50010,,1,,2012-10-04 02:14:33 UTC,2012-10-04 02:14:33 UTC
1666484,anual,2012-11-01,2013-10-30,1854921,false,"",50013,,1,,2012-10-07 19:47:00 UTC,2012-10-07 19:47:00 UTC
1666571,anual,2012-10-01,2013-09-30,1853103,false,"",50010,2012-12-17,1,,2012-10-12 16:49:19 UTC,2012-12-17 18:09:55 UTC
1666650,anual,2012-12-01,2013-11-30,1857868,false,<p>Plan Ub</p>,50010,,1,,2012-10-23 22:18:12 UTC,2012-10-23 22:18:12 UTC
1666766,anual,2012-11-01,2013-10-30,1840723,false,"",50010,,1,,2012-11-02 22:52:01 UTC,2012-11-02 22:52:01 UTC
1666795,anual,2012-10-06,2013-09-30,1780032,false,"<p>pag&ograve; una parte, con 15 % desc efectivo.</p>",1,,1,,2012-11-07 00:48:37 UTC,2012-11-07 00:48:37 UTC
1666930,Semestral,2012-11-01,2013-04-30,50089,false,"",1,,1,,2012-11-22 14:12:31 UTC,2012-11-22 14:12:31 UTC
1667005,anual,2012-12-01,2013-11-30,1680268,false,"",50007,,1,,2012-11-30 15:44:11 UTC,2012-11-30 15:44:11 UTC
1667010,anual,2012-12-01,2013-11-30,1735320,false,"",50007,,1,,2012-11-30 22:16:25 UTC,2012-11-30 22:16:25 UTC
1667029,trimestral,2012-12-03,2013-03-30,52074,false,"",1,,1,,2012-12-03 23:28:12 UTC,2012-12-03 23:28:12 UTC
1667048,semestral,2012-12-04,2013-06-30,1794962,false,"",1,,1,,2012-12-04 22:06:38 UTC,2012-12-04 22:06:38 UTC
1667122,anual,2012-12-10,2013-11-30,1854461,false,"",50007,2013-02-22,1,,2012-12-10 19:03:38 UTC,2013-02-22 21:53:31 UTC
1667209,monitoria ,2013-01-10,2013-12-10,50464,false,"",1,,1,,2012-12-27 04:31:27 UTC,2012-12-27 04:31:27 UTC
1667305,anual,2013-02-01,2014-01-31,1790917,false,"",1,,1,,2013-01-08 20:39:16 UTC,2013-01-08 20:39:16 UTC
1667362,anual,2013-01-01,2013-12-31,1784584,false,"",1,,1,,2013-01-09 20:28:33 UTC,2013-01-09 20:28:33 UTC
1667385,anual,2013-01-10,2013-12-31,1767397,false,"",50007,,1,,2013-01-10 21:20:57 UTC,2013-01-10 21:20:57 UTC
1667392,monitoria,2013-01-01,2013-12-31,50010,false,"",1,,1,,2013-01-11 17:03:29 UTC,2013-01-11 17:03:29 UTC
1667393,monitoria,2013-01-01,2013-01-31,50002,false,"",50010,,1,,2013-01-11 17:04:40 UTC,2013-01-11 17:04:40 UTC
1667437,membresia anual,2013-01-15,2014-01-30,1860217,false,<p>el plan es de 12 meses y medio</p>,50010,,1,,2013-01-15 18:19:27 UTC,2013-01-15 18:19:27 UTC
1667671,anual,2013-02-01,2014-01-31,1873569,false,<p>es american express cr&eacute;dito por contrato probar que pasa</p>,50007,,1,,2013-01-28 23:15:27 UTC,2013-01-28 23:15:27 UTC
1667674,anual,2013-02-01,2014-01-31,1867864,false,<p>una vez por semana</p>,50016,,1,,2013-01-29 00:05:32 UTC,2013-02-19 00:27:53 UTC
1667698,anual,2013-02-01,2014-01-31,1873863,false,"",50007,,1,,2013-01-29 22:26:10 UTC,2013-01-29 22:26:10 UTC
1667823,Anual,2013-03-01,2014-02-28,1874723,false,"",50007,,1,,2013-02-09 00:33:36 UTC,2013-02-09 00:33:36 UTC
1667840,Anual,2013-03-01,2014-02-28,1874954,false,"",50010,,1,,2013-02-14 00:19:55 UTC,2013-02-14 00:19:55 UTC
1667933,Anual,2013-03-01,2014-02-28,1875698,false,"",50007,,1,,2013-02-21 21:51:17 UTC,2013-02-21 21:51:17 UTC
1667977,anual,2013-04-01,2014-03-31,1875943,false,"",50010,,1,,2013-02-25 20:58:02 UTC,2013-02-25 20:58:02 UTC
1667985,Anual,2013-03-01,2014-02-28,50064,false,"",50007,,1,,2013-02-26 12:36:45 UTC,2013-02-26 12:36:45 UTC
1668084,membresia anual,2013-03-01,2014-02-28,50950,false,"",50007,,1,,2013-03-04 21:42:42 UTC,2013-03-04 21:42:42 UTC
1668093,membresia anual,2013-04-04,2014-03-31,1876522,false,"",50007,,1,,2013-03-05 00:06:49 UTC,2013-03-05 00:06:49 UTC
1668094,membresia anual,2013-04-04,2014-03-31,1876392,false,"",50013,,1,,2013-03-05 00:19:37 UTC,2013-03-05 00:19:37 UTC
1668143,Anual,2013-04-01,2014-03-31,1735544,false,"",50007,,1,,2013-03-07 12:36:50 UTC,2013-03-07 12:36:50 UTC
1668172,anual,2013-03-01,2014-02-28,1694107,false,"",50007,,1,,2013-03-07 21:59:58 UTC,2013-03-07 21:59:58 UTC
1668177,anual c descuento,2013-03-01,2014-02-28,50138,false,"",50004,,1,,2013-03-08 20:40:55 UTC,2013-03-08 20:40:55 UTC
1668318,anual,2013-04-01,2014-03-31,51828,false,"",50007,,1,,2013-03-18 18:05:49 UTC,2013-03-18 18:05:49 UTC
1668433,Anual,2013-04-01,2014-03-31,1878080,false,"",50007,,1,,2013-03-26 15:13:41 UTC,2013-03-26 15:13:41 UTC
1668488,anual,2013-04-01,2014-03-31,1877864,false,"",50010,,1,,2013-04-01 23:24:40 UTC,2013-04-01 23:28:20 UTC
1668489,anual,2013-04-01,2014-03-30,1877276,false,"",50013,,1,,2013-04-01 23:27:13 UTC,2013-04-01 23:27:13 UTC
1668540,Anual,2013-04-04,2014-03-31,1853103,false,"",50010,,1,,2013-04-04 14:51:59 UTC,2013-04-04 14:51:59 UTC
1668550,membresia anual,2013-04-04,2014-03-31,1879023,false,"",50007,,1,,2013-04-04 20:01:58 UTC,2013-04-04 20:01:58 UTC
1668575,Anual,2013-04-05,2014-03-30,1875715,false,"",1,,1,,2013-04-06 01:50:57 UTC,2013-04-06 01:50:57 UTC
1668576,Anual,2013-04-05,2014-03-30,1878172,false,"",1,,1,,2013-04-06 01:57:26 UTC,2013-04-06 01:57:26 UTC
